"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"atorvastatin","HA1E","trt_cp","down",-0.603110919101833,1.727683260738e-05,0.000464537096570557,-2.18888880688391,-1.4749811837694,629,107,"AHR; APOA1; APOB; APOE; CCL2; CD40LG; CETP; CRP; CYP3A5; DPP4; FASLG; HMGCR; IL6; LDLR; LPL; MTTP; PON1; RHOA; SERPINE1; SLCO1B1; VCAM1","HMGCR inhibitor","2250"
"lovastatin","HA1E","trt_cp","down",-0.600061921743344,1.74073880175113e-05,0.000464537096570557,-2.17782298801239,-1.30469526946006,629,107,"APOA1; APOB; CYP2C9; CYP3A5; HDAC2; HMGCR; ITGAL; LDLR; LMNA; NR1I2; RAF1; RASD1; RHOA; RHOB","HMGCR inhibitor","3565209"
"rosuvastatin","HA1E","trt_cp","down",-0.589117672293782,1.78860911879929e-05,0.000464537096570557,-2.13810269053284,-1.32243444232182,629,107,"APOB; CRP; HMGCR; SLCO1B1","HMGCR inhibitor","446157"
"ingenol","MCF7","trt_cp","up",0.548715093121654,1.9626829989744e-05,0.000464537096570557,2.08888515584172,0.959478224046438,629,107,"PRKCE","PKC activator","5225086"
"LY-364947","MCF7","trt_cp","down",-0.568654043287102,1.87564605888684e-05,0.000464537096570557,-2.0842497800122,0.949521064282194,629,107,"TGFBR1","p38 MAPK inhibitor; TGF beta receptor inhibitor","447966"
"AS-605240","A375","trt_cp","down",-0.558559465561206,1.91916452893062e-05,0.000464537096570557,-2.06064015331949,-1.28445793515847,629,107,"MAOB; PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","10377751"
"UNC-0321","HT29","trt_cp","down",-0.57184372194095,1.86259051787371e-05,0.000464537096570557,-2.02984650449412,-1.00902558119485,629,107,"EHMT2","Histone lysine methyltransferase inhibitor","46901937"
"midostaurin","ASC","trt_cp","down",-0.55320223846512,1.94527561095689e-05,0.000464537096570557,-2.02984602405935,-1.37038454981598,629,107,"AAK1; AURKC; BCR; BRSK1; BRSK2; CAMK2A; CAMK2D; CAMKK1; CAMKK2; CCNB1; CLK4; CUX1; EIF2AK4; FER; FGFR1OP; FGFR1OP2; FGR; FLT1; FLT3; FLT4; GRK1; GRK7; GSK3A; HCK; IKBKE; KDR; KIT; LIMK1; LRRK2; MAP3K10; MAP3K11; MAP3K19; MAP3K2; MAP3K3; MAP3K7; MAP3K9; MAP4K2; MAP4K4; MAP4K5; MARK1; MARK2; MARK3; MARK4; MELK; MINK1; MST4; MYLK; NTRK1; NTRK2; NTRK3; NUAK1; NUAK2; PDGFRA; PDGFRB; PHKG1; PKN1; PKN2; PLK4; PRKCA; PRKCB; PRKCE; PRKCG; PRKCH; PRKG1; PRKG2; PRPF4B; RET; ROS1; RPS6KA1; RPS6KA2; RPS6KA3; RPS6KA4; RPS6KA5; RPS6KA6; RPS6KB1; SIK2; SLK; SRPK1; SRPK3; STK10; STK3; STK4; TBK1; TNK1; TNK2; TSSK1B; TYK2; VEGFA; YES1; ZMYM2","FLT3 inhibitor; KIT inhibitor; PKC inhibitor","9829523"
"kenpaullone","VCAP","trt_cp","up",0.526507834056482,2.05842363307071e-05,0.000464537096570557,2.02514910142272,1.4707506398031,629,107,"CCNB1; CDK1; CDK2; CDK5; CDK9; GSK3A; GSK3B; LCK; MAP4K2; MAP4K4; MAP4K5; MINK1; NUAK1","CDK inhibitor; Glycogen synthase kinase inhibitor","3820"
"BMS-536924","A375","trt_cp","down",-0.544954316314887,1.98009038699191e-05,0.000464537096570557,-2.01044797404866,-1.82522274000267,629,107,"AKT1; CCNE1; CDK2; CYP3A4; ERBB2; IGF1R; INSR; KDR; LCK; MET; PDGFRA; PDGFRB; RET","IGF-1 inhibitor","11353973"
"vemurafenib","A375","trt_cp","down",-0.543004621763044,1.98879408100067e-05,0.000464537096570557,-2.00325515192685,-1.20611972615128,629,107,"BRAF; CYP3A4; CYP3A5; RAF1","RAF inhibitor","42611257"
"mycophenolate-mofetil","MCF7","trt_cp","down",-0.545881190779771,1.97573853998753e-05,0.000464537096570557,-2.00078196088919,-1.36298004645746,629,107,"HCAR2; IMPDH1; IMPDH2","Dehydrogenase inhibitor; Hydroxycarboxylic acid receptor agonist; Immunosuppressant; Inosine monophosphate dehydrogenase inhibitor; Inositol monophosphatase inhibitor","5281078"
"AS-605240","HT29","trt_cp","down",-0.56364986325927,1.89740529390873e-05,0.000464537096570557,-2.00076115343549,-1.28445793515847,629,107,"MAOB; PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","10377751"
"NVP-AUY922","MCF7","trt_cp","down",-0.545816252364278,1.97573853998753e-05,0.000464537096570557,-2.00054394644121,-1.46369940254989,629,107,"HSP90AA1; HSP90AA2; HSP90AB1; HSP90B1; TRAP1","HSP inhibitor","10096043"
"PP-1","MCF7","trt_cp","down",-0.545447755365232,1.98009038699191e-05,0.000464537096570557,-1.9991933189406,-1.55774255888127,629,107,"HCK; RET; SRC","ABL inhibitor; SRC inhibitor","1400"
"PI-828","HA1E","trt_cp","down",-0.549552194512118,1.95833115197002e-05,0.000464537096570557,-1.9945064983361,-1.72566222541678,629,107,NA,"PI3K inhibitor","25181195"
"fluvastatin","HA1E","trt_cp","down",-0.549309453136829,1.9626829989744e-05,0.000464537096570557,-1.99362550967794,-1.30056582366744,629,107,"APOA1; APOB; APOE; CYBA; CYP2C8; CYP2C9; F3; HMGCR; ICAM1; LDLR; RHOA; SELP; SERPINE1","HMGCR inhibitor","1548972"
"KI-8751","PHH","trt_cp","up",0.488991608229494,2.22379381923707e-05,0.000464537096570557,1.98379508913758,0.742427811804264,629,107,"KDR","KIT inhibitor; PDGFR receptor inhibitor; VEGFR inhibitor","11317348"
"PU-H71","ASC","trt_cp","down",-0.540591639429049,1.99749777500942e-05,0.000464537096570557,-1.98357438498321,-1.34443622506081,629,107,"HSP90AA1","HSP inhibitor","9549213"
"BRD-A24021119","A549","trt_cp","down",-0.539913508213628,2.0018496220138e-05,0.000464537096570557,-1.98036311633137,-1.40000054758608,629,107,NA,NA,"44142351"
"PI-828","PC3","trt_cp","down",-0.552465796241316,1.94962745796127e-05,0.000464537096570557,-1.97206265969397,-1.72566222541678,629,107,NA,"PI3K inhibitor","25181195"
"CHIR-99021","NPC","trt_cp","up",0.51815646645275,2.09759025611011e-05,0.000464537096570557,1.97045731204972,1.55931009529967,629,107,NA,NA,"9956119"
"PLX-4720","A375","trt_cp","down",-0.532301732314089,2.03666439804882e-05,0.000464537096570557,-1.96377000286953,0.831105831854753,629,107,"BRAF; FGR; KDR; MAP2K5; MLTK; PTK6; SRMS","RAF inhibitor","24180719"
"AZD-7762","ASC","trt_cp","down",-0.534583084128854,2.02360885703569e-05,0.000464537096570557,-1.9615273988389,-1.42841283369987,629,107,"CHEK1; CHEK2","CHK inhibitor","67077825"
"GDC-0879","A375","trt_cp","down",-0.530901742621691,2.0410162450532e-05,0.000464537096570557,-1.95860515444737,0.0400413324427184,629,107,"BRAF; RAF1","RAF inhibitor","11717001"
"dasatinib","ASC","trt_cp","down",-0.526629823837478,2.05842363307071e-05,0.000464537096570557,-1.9323447732849,-1.32824114877192,629,107,"ABL1; ABL2; ACVRL1; BCR; BLK; BMPR1B; BMX; BTK; CSK; DDR1; DDR2; EPHA1; EPHA2; EPHA3; EPHA4; EPHA5; EPHA6; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; EPHB6; ERBB3; ERBB4; FGR; FRK; FYN; GAK; HCK; HSPA8; KIT; LCK; LIMK1; LIMK2; LYN; MAP2K5; MAP3K19; MAP3K20; MAP4K5; MAPK14; MLTK; NEK11; NLK; NR4A3; PDGFRA; PDGFRB; PPAT; PTK6; RIPK2; SIK1; SIK2; SIK3; SRC; SRMS; STAT5B; TEC; TESK1; TNK2; TNNI3K; TXK; TYK2; YES1","BCR-ABL kinase inhibitor; Ephrin inhibitor; KIT inhibitor; PDGFR receptor inhibitor; SRC inhibitor; Tyrosine kinase inhibitor","3062316"
"NVP-TAE684","ASC","trt_cp","down",-0.526560367145103,2.05842363307071e-05,0.000464537096570557,-1.93208991822276,-1.35323408887967,629,107,"ACVR1; ACVRL1; ADCK4; ALK; AURKC; AXL; BMPR1B; BTK; CAMK4; CAMKK1; CAMKK2; CHEK2; CLK1; CLK2; DCLK1; DCLK2; DCLK3; DSTYK; EPHA1; FER; FES; GAK; INSR; INSRR; IRAK1; IRAK4; ITK; LRRK2; LTK; MAP3K12; MAP3K13; MAP4K3; MAPK10; MAPK7; MARK1; MARK2; MARK3; MARK4; MERTK; MKNK2; MYO3A; MYO3B; NUAK1; NUAK2; OXSR1; PAK3; PHKG1; PHKG2; PLK1; PLK4; PRKAA1; PRKAA2; PRKD1; PRKD3; PTK2; PTK2B; PTK6; ROCK1; ROS1; RPS6KA2; RPS6KA3; RPS6KA6; SBK1; SBK3; SIK1; SIK2; SLK; STK10; STK32A; STK32B; STK32C; STK33; TAOK1; TAOK3; TEK; TIE1; TNK1; TNK2; TSSK1B; TTK; TYK2; ULK1; ULK2; ULK3; YES1","ALK inhibitor","16038120"
"KU-0063794","HCC515","trt_cp","down",-0.530826897906636,2.0410162450532e-05,0.000464537096570557,-1.92553734728256,-1.7452342443277,629,107,"MTOR","MTOR inhibitor","16736978"
"BMS-536924","HCC515","trt_cp","down",-0.530118889832457,2.04536809205758e-05,0.000464537096570557,-1.9229690976434,-1.82522274000267,629,107,"AKT1; CCNE1; CDK2; CYP3A4; ERBB2; IGF1R; INSR; KDR; LCK; MET; PDGFRA; PDGFRB; RET","IGF-1 inhibitor","11353973"
"benzoxiquine","VCAP","trt_cp","down",-0.516738558431573,2.10194210311449e-05,0.000464537096570557,-1.92217584878702,-1.13354076955343,629,107,NA,"Anti-infective","6855"
"PI-103","HCC515","trt_cp","down",-0.527093504345445,2.05842363307071e-05,0.000464537096570557,-1.91199472394805,-1.52777920845946,629,107,"MLST8; MTOR; PIK3C2B; PIK3C2G; PIK3C3; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PRKDC","MTOR inhibitor; PI3K inhibitor","9884685"
"dabrafenib","A375","trt_cp","down",-0.51631363001868,2.10629395011887e-05,0.000464537096570557,-1.90478662223307,-1.55799105713848,629,107,"BRAF; LIMK1; NEK11; RAF1; SIK1; SIK1B",NA,"44462760"
"BIBX-1382","HCC515","trt_cp","down",-0.524956878933476,2.06712732707947e-05,0.000464537096570557,-1.90424426509956,-1.42365985014265,629,107,"EGFR; ERBB2","EGFR inhibitor; Tyrosine kinase inhibitor","6918508"
"ebelactone-b","A549","trt_cp","up",0.500504158795684,2.17157165518454e-05,0.000464537096570557,1.90406371793045,1.23038751396029,629,107,"PNLIP","Lipase inhibitor","73707410"
"cyproheptadine","MCF7","trt_cp","up",0.498426516629648,2.18462719619767e-05,0.000464537096570557,1.89744325409824,1.10842608302289,629,107,"ADRA1A; ADRA1B; ADRA1D; CHRM1; HRH1; HTR2B; HTR6; HTR7","Histamine receptor antagonist","2913"
"TG-101348","HCC515","trt_cp","down",-0.522758018165046,2.07583102108822e-05,0.000464537096570557,-1.89626805185983,-1.70448502786242,629,107,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"PI-828","HCC515","trt_cp","down",-0.521483053113195,2.08453471509698e-05,0.000464537096570557,-1.8916432055427,-1.72566222541678,629,107,NA,"PI3K inhibitor","25181195"
"BIIB-021","MCF7","trt_cp","down",-0.514994569747531,2.11064579712325e-05,0.000464537096570557,-1.88757528654701,-1.46284667682724,629,107,NA,NA,"16736529"
"GSK-3-inhibitor-IX","SKBR3","trt_cp","up",0.553509712729284,1.94092376395251e-05,0.000464537096570557,1.8875694552618,1.36357469068943,629,107,"ALOX5; GSK3A; GSK3B","Glycogen synthase kinase inhibitor; Lipoxygenase inhibitor","11405589"
"vemurafenib","HT29","trt_cp","down",-0.531003663463767,2.0410162450532e-05,0.000464537096570557,-1.88487848829929,-1.20611972615128,629,107,"BRAF; CYP3A4; CYP3A5; RAF1","RAF inhibitor","42611257"
"prostratin","MCF7","trt_cp","up",0.494654043973221,2.1976827372108e-05,0.000464537096570557,1.88308195397799,0.82907278630041,629,107,"PRKCA; PRKCB; PRKCE; PRKCG; PRKCH","PKC activator","454217"
"UNC-0321","A375","trt_cp","down",-0.509608577362222,2.13240503214514e-05,0.000464537096570557,-1.88005031108643,-1.00902558119485,629,107,"EHMT2","Histone lysine methyltransferase inhibitor","46901937"
"BRD-K09613355","VCAP","trt_cp","down",-0.505092953665715,2.15416426716702e-05,0.000464537096570557,-1.8788562631664,-1.69566931317233,629,107,NA,NA,"44506659"
"TG-101348","HT29","trt_cp","down",-0.527890152641595,2.05407178606633e-05,0.000464537096570557,-1.87382660678586,-1.70448502786242,629,107,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"CCT-018159","MCF7","trt_cp","down",-0.51053411811236,2.12805318514076e-05,0.000464537096570557,-1.87122669033266,-1.16051620725832,629,107,NA,NA,"984170"
"tunicamycin","ASC","trt_cp","down",-0.509655973349868,2.13240503214514e-05,0.000464537096570557,-1.87006320511763,-1.37343205264279,629,107,"GNPTAB","GLCNAC phosphotransferase inhibitor","73438893"
"tozasertib","HT29","trt_cp","down",-0.525916586067007,2.06277548007509e-05,0.000464537096570557,-1.86682113123527,-1.33859384446858,629,107,"ABL1; ABL2; AURKA; AURKAIP1; AURKB; AURKC; BCR; BMP2K; CDKL2; DDR1; DDR2; EPHA2; EPHB6; FLT3; INCENP; JAK2; LCK; LIMK1; MAP3K19; MAP4K1; MAP4K5; MYLK2; MYLK3; NTRK1; NTRK2; NTRK3; NUAK1; PLK4; RET; RIPK1; ROS1; SLK; SRPK1; TAOK2; TAOK3; TEK; TNK1; TPX2; YES1","Aurora kinase inhibitor; BCR-ABL kinase inhibitor; FLT3 inhibitor; JAK inhibitor","5494449"
"LY-294002","HT29","trt_cp","down",-0.5255323672569,2.06277548007509e-05,0.000464537096570557,-1.86545728797053,-1.55252482522017,629,107,"AKT1; CHEK1; GSK3B; LCK; MAPK11; MAPK12; MAPK14; MAPK8; MTOR; PDE2A; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIM1; PLK1; PRKCA; PRKDC; ROCK1; RPS6KB1; SGK1","DNA dependent protein kinase inhibitor; MTOR inhibitor; Phosphodiesterase inhibitor; PI3K inhibitor; PLK inhibitor","3973"
"BRD-K42576592","VCAP","trt_cp","down",-0.499617834143508,2.17592350218891e-05,0.000464537096570557,-1.85848978897343,-1.2451881586122,629,107,NA,NA,"49843290"
"16,16-dimethylprostaglandin-e2","PC3","trt_cp","up",0.498131359772629,2.18462719619767e-05,0.000464537096570557,1.85661528855452,1.18592069870627,629,107,"HPGD","Prostanoid receptor agonist","5283066"
"TG-101348","PC3","trt_cp","down",-0.51964014122469,2.08888656210136e-05,0.000464537096570557,-1.85488934511287,-1.70448502786242,629,107,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"BRD-K30443205","VCAP","trt_cp","up",0.48130805191421,2.25860859527209e-05,0.000464537096570557,1.8512935720858,0.793097851648543,629,107,NA,NA,"44142062"
"PP-2","FIBRNPC","trt_cp","down",-0.486174506548896,2.2368493602502e-05,0.000464537096570557,-1.84652910218938,-1.57028620569162,629,107,"ABL1; LCK; LYN; RIPK2; SRC","SRC inhibitor","4878"
"TG-101348","A375","trt_cp","down",-0.500246066446002,2.17592350218891e-05,0.000464537096570557,-1.84551009268647,-1.70448502786242,629,107,"BRD4; FLT3; JAK2; RET; TYK2","FLT3 inhibitor; JAK inhibitor","16722836"
"AZD-8055","HCC515","trt_cp","down",-0.508721772819143,2.13675687914951e-05,0.000464537096570557,-1.84535255617613,-1.51369773098474,629,107,"MTOR","MTOR inhibitor","25262965"
"PP-110","MCF7","trt_cp","down",-0.503071966281252,2.16286796117578e-05,0.000464537096570557,-1.84387616236929,-1.72276051705911,629,107,NA,NA,"24905203"
"reversine","ASC","trt_cp","down",-0.501840812486937,2.16721980818016e-05,0.000464537096570557,-1.84138730306594,-1.29563201989858,629,107,"ADORA3; AURKA; AURKB; INCENP; MAP2K1","Aurora kinase inhibitor","210332"
"BRD-K55487965","PC3","trt_cp","up",0.493982091229367,2.20203458421518e-05,0.000464537096570557,1.84115030073032,1.71395535613095,629,107,NA,NA,"44142137"
"ixazomib","MCF7","trt_cp","up",0.483081454097113,2.24990490126334e-05,0.000464537096570557,1.83902664821026,1.15184067524902,629,107,"PSMB5",NA,"25183872"
"TPCA-1","HT29","trt_cp","down",-0.517446776531679,2.10194210311449e-05,0.000464537096570557,-1.83675625053559,-1.61366169414988,629,107,"CDC42BPB; EPHB1; IKBKB; MAP3K9; NTRK3; NUAK1; RET; TNK2; TYK2","IKK inhibitor","9903786"
"L-690488","A375","trt_cp","down",-0.49735638603986,2.18897904320205e-05,0.000464537096570557,-1.83484947042098,-1.48657695663312,629,107,"IMPA1","Inositol monophosphatase inhibitor","5132514"
"tivozanib","HA1E","trt_cp","down",-0.504748194046308,2.15416426716702e-05,0.000464537096570557,-1.83189797639243,-1.20700641572524,629,107,"FLT1; FLT4; KDR; KIT; PDGFRA; PDGFRB","VEGFR inhibitor","9911830"
"NVP-TAE684","SKB","trt_cp","down",-0.492585047233162,2.20638643121956e-05,0.000464537096570557,-1.83188194349059,-1.35323408887967,629,107,"ACVR1; ACVRL1; ADCK4; ALK; AURKC; AXL; BMPR1B; BTK; CAMK4; CAMKK1; CAMKK2; CHEK2; CLK1; CLK2; DCLK1; DCLK2; DCLK3; DSTYK; EPHA1; FER; FES; GAK; INSR; INSRR; IRAK1; IRAK4; ITK; LRRK2; LTK; MAP3K12; MAP3K13; MAP4K3; MAPK10; MAPK7; MARK1; MARK2; MARK3; MARK4; MERTK; MKNK2; MYO3A; MYO3B; NUAK1; NUAK2; OXSR1; PAK3; PHKG1; PHKG2; PLK1; PLK4; PRKAA1; PRKAA2; PRKD1; PRKD3; PTK2; PTK2B; PTK6; ROCK1; ROS1; RPS6KA2; RPS6KA3; RPS6KA6; SBK1; SBK3; SIK1; SIK2; SLK; STK10; STK32A; STK32B; STK32C; STK33; TAOK1; TAOK3; TEK; TIE1; TNK1; TNK2; TSSK1B; TTK; TYK2; ULK1; ULK2; ULK3; YES1","ALK inhibitor","16038120"
"BRD-K87125912","A549","trt_cp","down",-0.499327965128833,2.18027534919329e-05,0.000464537096570557,-1.83149832343643,-1.35906549324606,629,107,NA,NA,"54666674"
"BRD-K84959002","VCAP","trt_cp","down",-0.492331271850832,2.21073827822394e-05,0.000464537096570557,-1.83138506874087,-1.59581209464591,629,107,NA,NA,"44506712"
"atorvastatin","HEPG2","trt_cp","down",-0.517681754337206,2.09759025611011e-05,0.000464537096570557,-1.82898318460264,-1.4749811837694,629,107,"AHR; APOA1; APOB; APOE; CCL2; CD40LG; CETP; CRP; CYP3A5; DPP4; FASLG; HMGCR; IL6; LDLR; LPL; MTTP; PON1; RHOA; SERPINE1; SLCO1B1; VCAM1","HMGCR inhibitor","2250"
"ZSTK-474","A549","trt_cp","down",-0.498431083998574,2.18462719619767e-05,0.000464537096570557,-1.82820862928527,-1.35408887443939,629,107,"PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","11647372"
"KN-93","HA1E","trt_cp","down",-0.503729560029638,2.1585161141714e-05,0.000464537096570557,-1.82820101696626,-1.25214462879671,629,107,"CAMK2A","Calcium-calmodulin dependent protein kinase inhibitor","5312122"
"xanthohumol","A549","trt_cp","up",0.480451123228195,2.26296044227647e-05,0.000464537096570557,1.82777612513542,1.28977138909334,629,107,"CYP19A1; VCP","ATPase inhibitor","639665"
"U-0126","HEPG2","trt_cp","down",-0.517261364447018,2.10194210311449e-05,0.000464537096570557,-1.82749793611998,-1.08789874974923,629,107,"AKT1; CHEK1; GSK3B; JAK2; LCK; MAP2K1; MAP2K2; MAP2K7; MAPK11; MAPK12; MAPK14; MAPK8; PRKCA; RAF1; ROCK1; RPS6KB1; SGK1","MEK inhibitor","3006531"
"mevastatin","HA1E","trt_cp","down",-0.503516236208549,2.1585161141714e-05,0.000464537096570557,-1.82742679433252,-1.2051553723483,629,107,"HMGCR","HMGCR inhibitor","29922189"
"BMS-536924","HT29","trt_cp","down",-0.514276156403897,2.11499764412762e-05,0.000464537096570557,-1.825501650832,-1.82522274000267,629,107,"AKT1; CCNE1; CDK2; CYP3A4; ERBB2; IGF1R; INSR; KDR; LCK; MET; PDGFRA; PDGFRB; RET","IGF-1 inhibitor","11353973"
"BMS-536924","MCF7","trt_cp","down",-0.497813304171099,2.18462719619767e-05,0.000464537096570557,-1.82460193847933,-1.82522274000267,629,107,"AKT1; CCNE1; CDK2; CYP3A4; ERBB2; IGF1R; INSR; KDR; LCK; MET; PDGFRA; PDGFRB; RET","IGF-1 inhibitor","11353973"
"geldanamycin","HT29","trt_cp","down",-0.513538651674943,2.11499764412762e-05,0.000464537096570557,-1.8228837653177,-1.36261215162291,629,107,"HSP90AA1; HSP90AB1; HSP90B1","HSP inhibitor","3460"
"nilotinib","HT29","trt_cp","down",-0.513537324687567,2.11499764412762e-05,0.000464537096570557,-1.82287905497362,-0.863948153827237,629,107,"ABL1; ABL2; BCR; CYP2B6; CYP2C8; DDR1; DDR2; EPHA2; EPHA4; EPHA5; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; KIT; MAPK11; MLTK; PDGFRA","ABL inhibitor; BCR-ABL kinase inhibitor","644241"
"BMS-536924","A549","trt_cp","down",-0.496858608896687,2.18897904320205e-05,0.000464537096570557,-1.82244090603747,-1.82522274000267,629,107,"AKT1; CCNE1; CDK2; CYP3A4; ERBB2; IGF1R; INSR; KDR; LCK; MET; PDGFRA; PDGFRB; RET","IGF-1 inhibitor","11353973"
"KU-0063794","HT29","trt_cp","down",-0.512765183998703,2.119349491132e-05,0.000464537096570557,-1.82013822383719,-1.7452342443277,629,107,"MTOR","MTOR inhibitor","16736978"
"simvastatin","HA1E","trt_cp","down",-0.500836581243722,2.17157165518454e-05,0.000464537096570557,-1.81770144104667,-1.46932201116459,629,107,"APOA1; APOE; COG2; CYP2C8; CYP3A4; CYP3A5; HMGCR; ITGAL; ITGB2; LDLR; PON1","HMGCR inhibitor","54454"
"SYK-inhibitor","HA1E","trt_cp","up",0.483975845964519,2.24555305425896e-05,0.000464537096570557,1.81474062627348,-0.825278940356371,629,107,NA,"SYK inhibitor","6419747"
"tamoxifen","MCF7","trt_cp","down",-0.495018103683975,2.1976827372108e-05,0.000464537096570557,-1.81435687635562,-1.02972700835547,629,107,"ABCB1; ABCG2; AR; BGLAP; CCND1; CTSD; CYP2C9; CYP3A5; EBP; EBPL; ERBB2; ESR1; ESR2; ESRRG; FMO1; FMO2; FMO3; FMO4; FMO5; GPER1; IGFBP5; KCNH2; NCOR1; NCOR2; NR1I2; ODC1; PRKCA; PRKCB; PRKCE; PRKCG; PRKCI; PRKCZ; SHBG; TGFA; UGT1A4","Estrogen receptor antagonist; Selective estrogen receptor modulator (SERM)","2733526"
"KU-0060648","HA1E","trt_cp","down",-0.499578707189594,2.17592350218891e-05,0.000464537096570557,-1.81313620047426,-1.71617394890862,629,107,"PIK3CA; PIK3CB; PIK3CD; PIK3CG; PRKDC","DNA dependent protein kinase inhibitor; PI3K inhibitor","11964036"
"tyrphostin-AG-1478","HCC515","trt_cp","down",-0.499775000990241,2.17592350218891e-05,0.000464537096570557,-1.81289876876991,-1.22081010972618,629,107,"EGFR; MAPK14","EGFR inhibitor","2051"
"purvalanol-a","PC3","trt_cp","down",-0.5075211014005,2.14110872615389e-05,0.000464537096570557,-1.81162964275441,-1.50283381662216,629,107,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CSNK1G3; RPS6KA1; SRC","CDK inhibitor; DYRK inhibitor","456214"
"morin","MCF7","trt_cp","up",0.474462348166814,2.28907152430274e-05,0.000464537096570557,1.80621486180212,1.61563394040531,629,107,NA,NA,"5281670"
"SA-84869","NKDBA","trt_cp","down",-0.513161599822662,2.119349491132e-05,0.000464537096570557,-1.80597267429965,-1.21000169178077,629,107,NA,NA,"44492693"
"CHIR-99021","NEU","trt_cp","up",0.423654729386671,2.50666387452163e-05,0.000464537096570557,1.80156336133228,1.55931009529967,629,107,NA,NA,"9956119"
"cytochalasin-b","HA1E","trt_cp","down",-0.496277068479046,2.19333089020643e-05,0.000464537096570557,-1.80115346265771,-1.1702510994039,629,107,"ACTB","Microtubule inhibitor","5311281"
"BRD-K71935468","MCF7","trt_cp","up",0.472965429624647,2.29342337130712e-05,0.000464537096570557,1.80051629261488,0.936275848890084,629,107,NA,NA,"6729245"
"BRD-K41775742","VCAP","trt_cp","down",-0.483996675006237,2.24555305425896e-05,0.000464537096570557,-1.80038184573254,-1.43366581030381,629,107,NA,NA,"44202529"
"GR-127935","HA1E","trt_cp","down",-0.496013656291272,2.19333089020643e-05,0.000464537096570557,-1.80019745279095,-1.52943963877859,629,107,"HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR6","Serotonin receptor antagonist","107780"
"tivozanib","A375","trt_cp","down",-0.487961904015772,2.22814566624145e-05,0.000464537096570557,-1.80019130406259,-1.20700641572524,629,107,"FLT1; FLT4; KDR; KIT; PDGFRA; PDGFRB","VEGFR inhibitor","9911830"
"AZD-8055","MCF7","trt_cp","down",-0.49082809921221,2.21509012522831e-05,0.000464537096570557,-1.79899953211158,-1.51369773098474,629,107,"MTOR","MTOR inhibitor","25262965"
"L-165041","PC3","trt_cp","up",0.482667719288033,2.24990490126334e-05,0.000464537096570557,1.79897982598594,-0.0248274234988879,629,107,"PPARD","PPAR receptor agonist","4364841"
"GSK-3-inhibitor-IX","NEU","trt_cp","up",0.422022031895687,2.51536756853038e-05,0.000464537096570557,1.79462042460606,1.36357469068943,629,107,"ALOX5; GSK3A; GSK3B","Glycogen synthase kinase inhibitor; Lipoxygenase inhibitor","11405589"
"tozasertib","MCF7","trt_cp","down",-0.489446570517847,2.22379381923707e-05,0.000464537096570557,-1.79393590702828,-1.33859384446858,629,107,"ABL1; ABL2; AURKA; AURKAIP1; AURKB; AURKC; BCR; BMP2K; CDKL2; DDR1; DDR2; EPHA2; EPHB6; FLT3; INCENP; JAK2; LCK; LIMK1; MAP3K19; MAP4K1; MAP4K5; MYLK2; MYLK3; NTRK1; NTRK2; NTRK3; NUAK1; PLK4; RET; RIPK1; ROS1; SLK; SRPK1; TAOK2; TAOK3; TEK; TNK1; TPX2; YES1","Aurora kinase inhibitor; BCR-ABL kinase inhibitor; FLT3 inhibitor; JAK inhibitor","5494449"
"PD-160170","VCAP","trt_cp","down",-0.482134054650734,2.25425674826771e-05,0.000464537096570557,-1.79345322814752,1.12082939050069,629,107,"NPY1R","Neuropeptide receptor antagonist","9820766"
"LDN-193189","MCF7","trt_cp","up",0.470546016469908,2.30212706531587e-05,0.000464537096570557,1.7913059095069,1.28597008059628,629,107,"ACVR1; BMPR1A","Serine/threonine kinase inhibitor","25195294"
"indolophenanthridine","SKB","trt_cp","down",-0.481642277315456,2.25425674826771e-05,0.000464537096570557,-1.79118671180093,-1.10746801775997,629,107,"CALY; DRD1","CALY activator","58144"
"PP-30","HT29","trt_cp","down",-0.504588597272752,2.15416426716702e-05,0.000464537096570557,-1.79111418221962,-1.25843407294906,629,107,"RAF1","RAF inhibitor","73707372"
"KU-0060648","HCC515","trt_cp","down",-0.493726329670882,2.20203458421518e-05,0.000464537096570557,-1.79095763772927,-1.71617394890862,629,107,"PIK3CA; PIK3CB; PIK3CD; PIK3CG; PRKDC","DNA dependent protein kinase inhibitor; PI3K inhibitor","11964036"
