"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"vanoxerine","NPC","trt_cp","down",-0.255789787296242,0.0172592511454823,0.0526076902329233,-0.956563177745932,-0.58487405756947,1258,953,"MAOA; MAOB; SLC6A3","Dopamine uptake inhibitor","10238982"
"BRD-K74777906","A375","trt_cp","up",0.248209180413408,0.0286771268531633,0.0786562841936123,0.956555733441609,-0.0123775247399104,1258,953,NA,NA,"44241411"
"BRD-K18595892","A549","trt_cp","down",-0.265523136077115,0.0085973783864387,0.0304720901686856,-0.956550979981535,-1.19801254839696,1258,953,NA,NA,"3240581"
"STOCK1S-03920","A549","trt_cp","down",-0.265519227483691,0.0085973783864387,0.0304720901686856,-0.956536899216575,-0.878856906008209,1258,953,NA,NA,"5286534"
"tolmetin","SKB","trt_cp","down",-0.266172623972594,0.0085973783864387,0.0304720901686856,-0.956507161361764,-0.909705004221568,1258,953,NA,"Cyclooxygenase inhibitor","5509"
"SB-408124","ASC","trt_cp","up",0.257999860663261,0.0150961655919563,0.0473265151745646,0.956496702236085,0.670840673721368,1258,953,"HCRTR1; HCRTR2","Orexin receptor antagonist","4331799"
"norcitalopram","NPC","trt_cp","up",0.24477869949282,0.0342699465493095,0.090465257258893,0.956462520648796,0.965302672868622,1258,953,NA,NA,"22094941"
"mycophenolate-mofetil","VCAP","trt_cp","up",0.247700686840782,0.0286771268531633,0.0786562841936123,0.956460447828265,-1.24915336935822,1258,953,"HCAR2; IMPDH1; IMPDH2","Dehydrogenase inhibitor; Hydroxycarboxylic acid receptor agonist; Immunosuppressant; Inosine monophosphate dehydrogenase inhibitor; Inositol monophosphatase inhibitor","5281078"
"SA-441350","MCF7","trt_cp","up",0.265015900365803,0.00925109108420132,0.0322762786111111,0.95644932177129,0.95644932177129,1258,953,NA,NA,"49843099"
"BRD-K57732441","MCF7","trt_cp","up",0.265007430713361,0.00925109108420132,0.0322762786111111,0.956418754573918,0.958433214273017,1258,953,NA,NA,"44490285"
"BRD-K20401833","A549","trt_cp","down",-0.265486338640592,0.00925109108420132,0.0322762786111111,-0.956418416678439,-0.878396732707814,1258,953,NA,NA,"2360837"
"tribenoside","MCF7","trt_cp","up",0.265002769692718,0.00925109108420132,0.0322762786111111,0.956401932828404,0.82313486849232,1258,953,NA,"Anti-inflammatory; Capillary stabilizing agent","73707485"
"L-690330","MCF7","trt_cp","up",0.265001312409274,0.00925109108420132,0.0322762786111111,0.956396673454308,-0.898806412472932,1258,953,"IMPA1","Inositol monophosphatase inhibitor","132449"
"dihydrorobustic-acid","NPC","trt_cp","down",-0.255744169691814,0.0172592511454823,0.0526076902329233,-0.956392584067765,-0.956906142773231,1258,953,NA,NA,"54686939"
"boldine","A549","trt_cp","down",-0.265478837175931,0.00925109108420132,0.0322762786111111,-0.956391392542317,-0.731804593257595,1258,953,"CHRNA4; CHRNB2; DRD1","Acetylcholine receptor antagonist; Dopamine receptor antagonist","10154"
"PTB1","HCC515","trt_cp","down",-0.243005765653677,0.0384308997848403,0.0990149930208063,-0.956353544032245,0.863124624477384,1258,953,"PTPN1","AMPK activator","24857885"
"deoxycorticosterone-acetate","HA1E","trt_cp","up",0.234358898876827,0.0620255045215908,0.1429582268817,0.956347624056803,0.0262070446017959,1258,953,NA,NA,"5952"
"erythromycin-ethylsuccinate","A549","trt_cp","up",0.253807371459665,0.019688430384091,0.0584157470935041,0.956346138134796,0.816893454779554,1258,953,NA,NA,"443953"
"BRD-K47906330","VCAP","trt_cp","down",-0.257081128040678,0.0161436769251451,0.0498587914497289,-0.956328959746165,-0.883454045696333,1258,953,NA,NA,"54619065"
"entinostat","HEPG2","trt_cp","down",-0.25537062052634,0.0184415609396317,0.0555010068462156,-0.956325916570972,0,1258,953,"HDAC1; HDAC2; HDAC3; HDAC9","HDAC inhibitor","4261"
"NU-7441","BT20","trt_cp","down",-0.276221088525861,0.00400060943265449,0.0165587685388697,-0.956298206014691,-0.935782555489314,1258,953,"ABCB1; PRKDC","DNA dependent protein kinase inhibitor; P-glycoprotein inhibitor","11327430"
"lonidamine","VCAP","trt_cp","up",0.24765719284601,0.0286771268531633,0.0786562841936123,0.956292502045602,0.911294311244914,1258,953,"CFTR; GCK; HK1","Glucokinase inhibitor","39562"
"entecavir","NPC","trt_cp","down",-0.255712214103774,0.0172592511454823,0.0526076902329233,-0.956273081490411,0.89727023574386,1258,953,NA,"DNA replication inhibitor; Reverse transcriptase inhibitor","153941"
"BRD-K49333142","VCAP","trt_cp","down",-0.257060268062249,0.0161436769251451,0.0498587914497289,-0.956251361667991,-0.640688412317554,1258,953,NA,NA,"60185135"
"panobinostat","NKDBA","trt_cp","down",-0.267385141572064,0.00798516054986283,0.0287929414067867,-0.956232076504748,-0.945512359342547,1258,953,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","6918837"
"BRD-A98444709","A549","trt_cp","up",0.253761505298224,0.019688430384091,0.0584157470935041,0.956173314445265,0.956276820849496,1258,953,NA,NA,"17757092"
"farnesylcysteine-methyl-ester","VCAP","trt_cp","up",0.247623438309799,0.0286771268531633,0.0786562841936123,0.95616216377633,1.04886083006541,1258,953,NA,NA,"6439225"
"PK-11195","HA1E","trt_cp","up",0.234313207823138,0.0620255045215908,0.1429582268817,0.956161172717232,-0.909904992929763,1258,953,"NR1I2; NR1I3; TSPO","Benzodiazepine receptor antagonist","1345"
