"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"3055","Vitiligo","GO:0044843","cell cycle G1/S phase transition","64/2693","298/18862",0.000449400637986291,0.011405206673569,0.00998422124642456,"RPL26/C10orf99/CCNH/RPS27L/CDKN3/ATM/RDX/ANXA1/CDK1/RPA3/CDK7/GMNN/PRIM1/ORC3/CUL5/PCNA/MCM10/CDC7/BRD7/CUL2/TMEM14B/CCNB1/ORC6/ADAMTS1/POLE2/PSME2/PTEN/AIF1/CCNA2/EZH2/PPAT/CRLF3/TYMS/PLRG1/PKD2/AURKA/CDC45/KIF14/ORC5/CHEK2/ORC2/CNOT10/NASP/CDC34/JADE1/ARID3A/ACVR1B/PLPP2/GJC2/CARM1/PSME3/AKT1/PKD1/MEPCE/CTDSP2/FBXO31/TP53/MCM5/MAP3K11/TNKS1BP1/ZNF385A/FHL1/ZNF324/SUSD2",64
"3056","Vitiligo","GO:0036294","cellular response to decreased oxygen levels","49/2693","214/18862",0.000450580760399377,0.011405206673569,0.00998422124642456,"PSMA4/PTGS2/PSMA3/PSMC6/FAM162A/RPS27A/PTN/NFE2L2/PSMD1/HIGD1A/PSMD14/PSMA6/PSMA2/RORA/PSMD12/PSMD10/RWDD3/OPA1/CUL2/PSMC2/CCNB1/PSME2/PTEN/CCNA2/PSMD6/PSMA5/DNM1L/PSMC1/ACAA2/HP1BP3/TIGAR/ROCK2/PSMA1/EGLN2/USP19/ENDOG/SRC/PSMD2/NOL3/BAD/PSME3/VHL/STUB1/AKT1/TP53/LMNA/SUV39H1/CA9/SLC9A1",49
"3057","Vitiligo","GO:0016241","regulation of macroautophagy","39/2693","160/18862",0.000455737362425013,0.0114872623411246,0.0100560535211782,"RB1CC1/SCFD1/EXOC1/SMG1/C9orf72/LAMTOR3/SCOC/LAMTOR5/TBK1/ATP6V1E1/NEDD4/NUPR1/ATP6V1G1/ATP6V1D/VPS26A/MTM1/SH3GLB1/MAP3K7/ATP6V1C1/SLC38A9/TIGAR/NOD1/QSOX1/CLN3/ATP13A2/GBA/CAPN1/AKT1/MAPK3/TP53/MLST8/SUPT5H/ATP6V0A1/CAPNS1/ATP6V0C/ATP6V0D1/FEZ1/ATP6V0E2/LZTS1",39
"3058","Vitiligo","GO:0009452","7-methylguanosine RNA capping","13/2693","34/18862",0.000486710718140924,0.0121657399921975,0.010649999003531,"CCNH/GTF2H5/CDK7/GTF2F2/TGS1/GTF2H1/NCBP1/NCBP2/POLR2K/GTF2H3/ERCC2/GTF2F1/SUPT5H",13
"3059","Vitiligo","GO:0036260","RNA capping","13/2693","34/18862",0.000486710718140924,0.0121657399921975,0.010649999003531,"CCNH/GTF2H5/CDK7/GTF2F2/TGS1/GTF2H1/NCBP1/NCBP2/POLR2K/GTF2H3/ERCC2/GTF2F1/SUPT5H",13
"3060","Vitiligo","GO:0008298","intracellular mRNA localization","7/2693","12/18862",0.000490539905594827,0.0122105763222546,0.0106892491330535,"PRPF18/DHX36/EXOSC3/EXOSC10/MEX3D/CASC3/ZNF385A",7
"3061","Vitiligo","GO:0007249","I-kappaB kinase/NF-kappaB signaling","61/2693","282/18862",0.000496572059344456,0.0123096520000305,0.0107759808789452,"CD36/MALT1/TRIM22/ECT2/AZI2/TNFSF10/RPS27A/DDX21/FAIM/LAMTOR5/STAT1/TANK/LY96/TBK1/CASP1/ZFAND6/RORA/DHX36/DDX1/MTDH/RIOK3/ZDHHC17/IRAK1BP1/IRAK4/LPAR1/MAP3K7/NKIRAS1/CHUK/VAPA/ROCK2/NOD1/CACTIN/NKIRAS2/SQSTM1/RELB/SHARPIN/TRIM25/RNF31/CCDC22/ABL1/NLRX1/RBCK1/TNIP1/SLC44A2/RHOC/AKT1/CAPN3/LIME1/CD4/BCL3/RELA/SLC35B2/TRAF3IP2/MUL1/TMEM101/MIB2/CANT1/SHISA5/CD74/TNFRSF1A/TICAM1",61
"3062","Vitiligo","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","27/2693","99/18862",0.000527016569013789,0.0130105859979989,0.0113895848508113,"CD36/PSMA4/PSMA3/PSMC6/ITGAV/PSMD1/PSMD14/PSMA6/PSMA2/PSMD12/PSMD10/PSMC2/PSME2/PSMD6/PSMA5/SAR1B/PSMC1/CHUK/PSMA1/PSMD2/ABCB9/SEC24C/PSME3/HLA-A/TAPBP/CYBA/CD207",27
"3063","Vitiligo","GO:0140056","organelle localization by membrane tethering","41/2693","172/18862",0.000539878802729356,0.0132734956457926,0.0116197383382949,"STX19/CEP63/CEP83/HSP90AA1/PCM1/SCFD1/CDK1/USO1/PLK4/CEP135/NEK2/CCP110/HAUS1/DYNC1I2/STX7/STX8/OFD1/CEP192/RAB3IP/CETN2/BLOC1S6/IQCB1/VPS45/CEP57/RAB13/CAV2/VTI1B/CDK5RAP2/STX2/NPHP4/CLN3/PACS2/ESYT1/PPP2R1A/DCTN1/MOSPD3/TUBB/NDE1/TUBB4B/STXBP2/VPS18",41
"3064","Vitiligo","GO:0042274","ribosomal small subunit biogenesis","22/2693","75/18862",0.000574322436334216,0.014062695083955,0.0123106106761392,"RPS24/LTV1/RPS27L/RIOK2/NPM1/RPS7/GTF2H5/RPS17/DDX52/UTP6/SRFBP1/BMS1/RIOK3/UTP23/NGDN/RIOK1/RPP40/TSR2/DHX37/ERCC2/ERAL1/TBL3",22
"3065","Vitiligo","GO:0098813","nuclear chromosome segregation","59/2693","273/18862",0.000622402371220319,0.0151780155485801,0.0132869723150114,"NSMCE2/TPR/SMC4/SMC3/CHMP5/PIBF1/SMC2/TTK/RIOK2/ATM/NDC80/TOP2A/DLGAP5/BUB1/MAD2L1/KNTC1/RAD51C/CENPF/ECT2/IK/NUSAP1/CENPE/SMC1A/TOP2B/RMDN1/NEK2/STAG2/PTTG1/STAG1/NIPBL/PTTG3P/CHMP2B/HECW2/CCNB1/RMI1/ANAPC4/CDC16/PINX1/PRC1/CDC26/MIS12/TRIP13/CDC42/ZWINT/KIF14/NSL1/CDK5RAP2/PDS5B/NCAPD3/NCAPH2/CHMP6/KLHL22/BAG6/KATNB1/TRAPPC12/MAD1L1/KLHDC8B/NUMA1/CHMP1A",59
"3066","Vitiligo","GO:1905269","positive regulation of chromatin organization","27/2693","100/18862",0.000625244130178503,0.015185585169801,0.0132935988300045,"TPR/ATM/PAXBP1/SETDB2/RIF1/NIPBL/CTR9/ING2/BRD7/RNF20/CCNB1/PPHLN1/WDR61/MPHOSPH8/SNW1/ARRB1/RUVBL2/WDR5/SREBF1/CDK9/MAPK3/TP53/PRKD2/WBP2/RNF40/RPS6KA4/TRIM28",27
"3067","Vitiligo","GO:0016570","histone modification","89/2693","448/18862",0.000644097658145317,0.0155804106903781,0.0136392326676018,"ENY2/USP16/IWS1/YEATS4/ATM/DPY30/PAXBP1/HAT1/SETDB2/ARID4A/PHF20L1/CDK1/VRK1/BAZ1A/MBIP/RIF1/GTF2B/HDAC2/ZNF451/NIPBL/CTR9/ING2/SMARCAD1/ZZZ3/BRMS1L/BRD7/RNF20/TAF12/CCNB1/UIMC1/PCGF6/TAF7/CCNA2/N6AMT1/JAK2/CHEK1/EZH2/TRIM37/PARK7/UBR5/SMYD2/WDR70/ACTL6A/MAP3K7/WDR61/RNF8/SETMAR/BMI1/USP15/AURKA/ATG5/MSL3/SNW1/PYGO2/PRMT7/TAF6/ARRB1/MLLT6/JADE1/RUVBL2/WDR5/DDB1/SREBF1/THAP7/TADA3/CDK9/CARM1/RING1/BAP1/SETD1A/BRPF1/OTUB1/MAPK3/HDAC11/TP53/PRKD2/HDAC5/PCGF2/HCFC1/WBP2/TAF6L/RNF40/SUV39H1/MIER2/SPI1/RPS6KA4/JADE2/TTLL12/CPA4",89
"3068","Vitiligo","GO:0019882","antigen processing and presentation","52/2693","234/18862",0.000649611281373695,0.0156506750078747,0.0137007426876912,"CD36/PSMA4/PSMA3/PSMC6/ITGAV/DCTN6/CENPE/KIF11/DYNC1I2/PSMD1/PSMD14/PSMA6/PSMA2/KIF2A/PSMD12/PSMD10/PSMC2/PSME2/CAPZA2/PSMD6/PSMA5/SAR1B/PSMC1/AP1S2/KIFAP3/AP3B1/ACTR10/ATG5/CHUK/CAPZA1/PSMA1/NOD1/DNM2/RELB/ARF1/PSMD2/AP1M1/ABCB9/GBA/SEC24C/PSME3/DCTN1/HLA-A/RAB34/HLA-DQB1/TAPBP/CD74/CTSF/CYBA/SPTBN2/CD207/CTSD",52
"3069","Vitiligo","GO:0006399","tRNA metabolic process","42/2693","179/18862",0.000657518558234598,0.0157326021189543,0.0137724624229412,"SSB/TPRKB/DTWD1/TRMT13/EEF1E1/TYW3/ZBTB8OS/TRMT10C/C2orf49/THUMPD2/SEPSECS/RPP38/PPA2/DPH3/TRMT1L/DDX1/DUS4L/TSEN15/TRNT1/PPA1/MTO1/PUS3/PUS7/THUMPD3/TRIT1/PSTK/TRMT61B/TARBP1/OSGEPL1/POP5/MTFMT/RPP40/TRMO/POP4/NSUN3/CPSF1/RPP25/DUS3L/URM1/FARSA/ADAT3/RPPH1",42
"3070","Vitiligo","GO:0032401","establishment of melanosome localization","10/2693","23/18862",0.000665210040394811,0.0157326021189543,0.0137724624229412,"MKKS/BBS7/MYO5A/BLOC1S6/BBS4/BLOC1S5/RAB1A/SHROOM2/CDH3/MLPH",10
"3071","Vitiligo","GO:0007040","lysosome organization","21/2693","71/18862",0.000672587221840804,0.0157326021189543,0.0137724624229412,"CHMP5/MFSD8/TMEM165/TMEM106B/AKTIP/AP3B1/HOOK1/ACP2/TPCN2/ARF1/TMEM175/CORO1A/CLN3/CLN6/GBA/RAB34/GAA/TPP1/CLN8/VPS18/GRN",21
"3072","Vitiligo","GO:0080171","lytic vacuole organization","21/2693","71/18862",0.000672587221840804,0.0157326021189543,0.0137724624229412,"CHMP5/MFSD8/TMEM165/TMEM106B/AKTIP/AP3B1/HOOK1/ACP2/TPCN2/ARF1/TMEM175/CORO1A/CLN3/CLN6/GBA/RAB34/GAA/TPP1/CLN8/VPS18/GRN",21
"3073","Vitiligo","GO:0090263","positive regulation of canonical Wnt signaling pathway","36/2693","147/18862",0.00067303091310912,0.0157326021189543,0.0137724624229412,"SCEL/PSMA4/PSMA3/PSMC6/USP8/PSMD1/PSMD14/GSKIP/PSMA6/PSMA2/PSMD12/PSMD10/PSMC2/PSME2/PSMD6/PSMA5/BAMBI/UBR5/PSMC1/PSMA1/WNT3A/RNF220/FZD9/DAPK3/SRC/PSMD2/CCAR2/AMER1/TRPM4/AXIN1/PSME3/PTK7/CDH3/CTDNEP1/JUP/FAM53B",36
"3074","Vitiligo","GO:0051170","import into nucleus","39/2693","163/18862",0.000673071678746598,0.0157326021189543,0.0137724624229412,"CD36/TPR/SNRPG/RPL23/SNRPD2/ECT2/RPAIN/GEMIN6/EFCAB7/NUP107/UFM1/NUP54/NUP35/RAB23/NUP88/GEMIN2/HIKESHI/JAK2/IPO5/UBR5/SNRPD1/NUP62CL/TNPO1/NXT2/CSE1L/IPO11/NUP50/NUP188/NUP214/IPO4/PIK3R2/AKT1/GEMIN4/TP53/KPNA6/JUP/FAM53B/TRIM28/APOD",39
"3075","Vitiligo","GO:0000460","maturation of 5.8S rRNA","13/2693","35/18862",0.000673992122782339,0.0157326021189543,0.0137724624229412,"NSA2/EXOSC9/EXOSC8/RRP15/MPHOSPH6/WDR12/RPF1/MAK16/EXOSC3/RPP40/EXOSC10/BOP1/EXOSC4",13
"3076","Vitiligo","GO:0006369","termination of RNA polymerase II transcription","13/2693","35/18862",0.000673992122782339,0.0157326021189543,0.0137724624229412,"SNRPG/FIP1L1/CSTF3/PCF11/WDR33/CPSF3/SETX/NUDT21/NCBP1/PAPOLA/NCBP2/CPSF1/MAZ",13
"3077","Vitiligo","GO:0018198","peptidyl-cysteine modification","16/2693","48/18862",0.000685068981111446,0.0159291814639053,0.0139445497624031,"OXR1/TXN/NCOA7/S100A8/PRDX3/ZDHHC17/PARK7/TMX3/ZDHHC6/CHCHD4/ZDHHC14/ZDHHC9/SNTA1/ZDHHC24/MAP6D1/ZDHHC12",16
"3078","Vitiligo","GO:0030010","establishment of cell polarity","34/2693","137/18862",0.000726532534947995,0.0167148911289892,0.0146323671212793,"HSP90AA1/NDC80/GPSM2/MAD2L1/IFT20/KIF20B/KRIT1/DYNLT1/ITGB1/RUFY3/RAB11FIP2/SHTN1/DOCK7/CENPA/DOCK8/CDC42/CDK5RAP2/ROCK2/PRKCZ/MARK2/JAM3/GSN/PTK7/DCTN1/PKD1/STK11/NDE1/LLGL1/NUMA1/CAMSAP3/FAM89B/HES5/FLOT2/FEZ1",34
"3079","Vitiligo","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","34/2693","137/18862",0.000726532534947995,0.0167148911289892,0.0146323671212793,"GNL3/MALT1/CTR9/TANK/RNF20/PSMD10/RWDD3/NMI/PTEN/TOPORS/SPRTN/COMMD1/BMI1/DCUN1D4/DCUN1D5/DCUN1D1/PDCD6/RAB1A/FBXO4/ARRB1/CDK9/PIAS4/UBE2L3/AMER1/TRIB3/TOLLIP/AXIN1/TNIP1/HSPBP1/STUB1/MUL1/RNF40/TICAM1/WFS1",34
"3080","Vitiligo","GO:0009451","RNA modification","40/2693","169/18862",0.00072721896727224,0.0167148911289892,0.0146323671212793,"LARP7/SSB/TPRKB/DTWD1/METTL5/TRMT13/TYW3/TRMT10C/THUMPD2/TGS1/PUS7L/DPH3/TRMT1L/DUS4L/NOP10/MTO1/WTAP/METTL14/PUS3/TFB2M/PUS7/TFB1M/THUMPD3/TRIT1/TRMT61B/TARBP1/OSGEPL1/MTFMT/DIMT1/TRMO/NSUN3/NSUN5/RBM15B/MEPCE/DUS3L/URM1/RPUSD2/RPUSD1/ADAT3/PCIF1",40
"3081","Vitiligo","GO:0006521","regulation of cellular amino acid metabolic process","19/2693","62/18862",0.000738134785982162,0.0169010327523168,0.0147953171846726,"PSMA4/PSMA3/PSMC6/PSMD1/PSMD14/PSMA6/PSMA2/PSMD12/PSMD10/PSMC2/PSME2/PSMD6/PSMA5/PARK7/PSMC1/PSMA1/CLN3/PSMD2/PSME3",19
"3082","Vitiligo","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","25/2693","91/18862",0.000741339288385411,0.0169098646046543,0.0148030486682202,"RPL23/MAD2L1/GLMN/DNAJA1/RPS7/PRMT3/RPL5/ISG15/PARK7/IVNS1ABP/UBR5/PINX1/SVBP/ATG5/ARRB1/SQSTM1/N4BP1/ABL1/PARP10/AKT1/OTUB1/CAPN3/VPS28/RELA/HMG20B",25
"3083","Vitiligo","GO:0001732","formation of cytoplasmic translation initiation complex","8/2693","16/18862",0.000751465362129347,0.0170474636873859,0.0149235041518092,"EIF3E/EIF3M/EIF3J/EIF3A/EIF5/EIF3H/EIF3B/EIF3G",8
"3084","Vitiligo","GO:0000082","G1/S transition of mitotic cell cycle","59/2693","275/18862",0.000753055155385443,0.0170474636873859,0.0149235041518092,"RPL26/CCNH/RPS27L/CDKN3/ATM/RDX/ANXA1/CDK1/RPA3/CDK7/GMNN/PRIM1/ORC3/CUL5/PCNA/MCM10/CDC7/BRD7/CUL2/TMEM14B/CCNB1/ORC6/ADAMTS1/POLE2/PSME2/PTEN/AIF1/EZH2/PPAT/CRLF3/TYMS/PLRG1/PKD2/AURKA/CDC45/KIF14/ORC5/CHEK2/ORC2/CNOT10/NASP/CDC34/JADE1/ARID3A/ACVR1B/GJC2/CARM1/PSME3/AKT1/PKD1/MEPCE/CTDSP2/FBXO31/TP53/MCM5/TNKS1BP1/ZNF385A/FHL1/ZNF324",59
"3085","Vitiligo","GO:0022406","membrane docking","42/2693","181/18862",0.000834593791757506,0.0188222863035838,0.0164771999488651,"STX19/CEP63/CEP83/HSP90AA1/PCM1/SCFD1/CDK1/USO1/PLK4/CEP135/NEK2/CCP110/HAUS1/DYNC1I2/STX7/STX8/OFD1/CEP192/RAB3IP/CETN2/BLOC1S6/IQCB1/VPS45/CEP57/RAB13/CAV2/VTI1B/CDK5RAP2/STX2/NPHP4/CLN3/PACS2/ESYT1/PPP2R1A/DCTN1/MOSPD3/TUBB/NDE1/TUBB4B/STXBP2/PEX16/VPS18",42
"3086","Vitiligo","GO:0002283","neutrophil activation involved in immune response","95/2693","488/18862",0.000865939910449014,0.0194560806096765,0.0170320292262177,"CD36/FABP5/HSP90AA1/GGH/CD58/SRP14/ARG1/ITGAV/MGST1/LYZ/LAMTOR3/DSP/PSMD1/PSMD14/DYNLT1/S100A8/PSMA2/CCT8/PSMD12/PGM2/APAF1/COMMD3/SERPINB3/QPCT/CCT2/S100P/PSMC2/AGL/HMGB1/NIT2/PSMD6/PSMA5/ATP6V1D/ATP11B/DNASE1L3/COPB1/DNAJC13/ARMC8/CTSC/GMFG/ACTR10/ATP8B4/PGRMC1/VAPA/QSOX1/STK11IP/PSMD2/AP1M1/GSN/GM2A/TOLLIP/TMBIM1/DBNL/GHDC/CYB5R3/SLC44A2/TUBB/CTSB/CAPN1/CTSA/TRAPPC1/BRI3/PTGES2/DPP7/PDXK/GAA/DGAT1/SURF4/SYNGR1/SPTAN1/NAPRT/JUP/TOM1/TUBB4B/STXBP2/MLEC/CNN2/GPI/VAT1/ATP6V0A1/CANT1/LCN2/ALDOA/LRG1/MAN2B1/AGPAT2/RHOG/CYBA/ATP6V0C/MVP/GRN/PFKL/PYGB/TIMP2/CTSD",95
"3087","Vitiligo","GO:0000075","cell cycle checkpoint","47/2693","209/18862",0.000879570864308521,0.0196886030409956,0.0172355814691092,"RPL26/CEP63/TPR/SYF2/RPS27L/TTK/ATM/NDC80/THOC1/BUB1/CDC5L/MAD2L1/KNTC1/CDK1/CENPF/TIPIN/IK/RAD17/TIPRL/PCNA/NAE1/CCNB1/UIMC1/NBN/RINT1/CHEK1/SETMAR/TRIP13/ZWINT/AURKA/CDC45/CHEK2/CDK5RAP2/CNOT10/FBXO4/TAOK2/ARID3A/CCAR2/KLHL22/CARM1/FBXO31/TP53/FOXO4/MAD1L1/BCL2L1/TNKS1BP1/ZNF385A",47
"3088","Vitiligo","GO:0006475","internal protein amino acid acetylation","38/2693","160/18862",0.000908362977639721,0.0201824796402248,0.0176679255183024,"IWS1/YEATS4/HAT1/PHF20L1/BAZ1A/MBIP/GTF2B/ZNF451/ZZZ3/BRD7/TAF12/TAF7/CHEK1/PARK7/ACTL6A/MAP3K7/ATG5/MSL3/PYGO2/TAF6/ARRB1/JADE1/RUVBL2/WDR5/THAP7/TADA3/BRPF1/MAPK3/BAG6/PCGF2/HCFC1/WBP2/TAF6L/SPI1/RPS6KA4/JADE2/MAPT/CPA4",38
"3089","Vitiligo","GO:0090501","RNA phosphodiester bond hydrolysis","38/2693","160/18862",0.000908362977639721,0.0201824796402248,0.0176679255183024,"RIDA/EXOSC9/EXOSC8/FIP1L1/TSNAX/LACTB2/RPP38/CSTF3/EXO1/BMS1/PCF11/UTP23/EXOSC3/CPSF3/XRN2/REXO2/NUDT21/NCBP1/EXOSC1/NCBP2/POP5/RPP40/EXOSC10/POP4/CPSF1/TUT1/NUDT16L1/ENDOG/MOV10/RPP25/AGO2/BOP1/EXOSC6/EXOSC4/SND1/RNASEK/TBL3/RPPH1",38
"3090","Vitiligo","GO:0046823","negative regulation of nucleocytoplasmic transport","9/2693","20/18862",0.00091713740802967,0.0203022409991513,0.0177727656968733,"CD36/TPR/TXN/SP100/UFM1/RAB23/PARK7/RANGAP1/APOD",9
"3091","Vitiligo","GO:0071027","nuclear RNA surveillance","7/2693","13/18862",0.000931895690662087,0.0204778104332669,0.0179264607700526,"EXOSC9/PRPF18/EXOSC8/EXOSC3/EXOSC10/EXOSC6/EXOSC4",7
"3092","Vitiligo","GO:0071028","nuclear mRNA surveillance","7/2693","13/18862",0.000931895690662087,0.0204778104332669,0.0179264607700526,"EXOSC9/PRPF18/EXOSC8/EXOSC3/EXOSC10/EXOSC6/EXOSC4",7
"3093","Vitiligo","GO:0062197","cellular response to chemical stress","71/2693","347/18862",0.000954856290940031,0.0209057769684279,0.0183011065520546,"CD36/PDCD10/ZNF277/ATM/OXR1/ANXA1/ARG1/MELK/MGST1/TXN/DNAJA1/ECT2/PAWR/MBIP/HDAC2/NFE2L2/DDIT3/GSKIP/NCOA7/ERCC6L2/PCNA/FER/CHD6/PRDX3/NUDT2/AIF1/CCNA2/JAK2/GLRX2/EZH2/LRRC8D/SOD1/AKR1C3/PARK7/STK26/STK39/SETX/MTR/PKD2/ATG5/CHUK/STX2/MAPK13/DNM2/RELB/CCS/ENDOG/MAPK7/SRC/CLN3/KEAP1/MSRA/SLC2A1/ATP13A2/NOL3/HSF1/ABL1/BAD/G6PD/SIGMAR1/AKT1/MAPK3/CAPN3/TP53/PRODH/PDK2/RELA/PCGF2/ZNF580/CYBA/MAPT",71
"3094","Vitiligo","GO:0007004","telomere maintenance via telomerase","20/2693","68/18862",0.000966602809326216,0.0210860009205381,0.0184588762324535,"HSP90AA1/RAD50/ATM/NEK2/CCT8/TERF1/CCT2/NOP10/CCT6A/MAPKAPK5/RFC1/PINX1/EXOSC10/FBXO4/TERF2/SRC/ACD/MAPK3/PNKP/TNKS1BP1",20
"3095","Vitiligo","GO:0006506","GPI anchor biosynthetic process","12/2693","32/18862",0.000976896766095918,0.0211566920570737,0.0185207598937964,"DPM1/PIGK/PGAP1/PIGF/PIGB/PIGH/PIGO/PIGS/PIGQ/PIGT/PGAP3/GPAA1",12
"3096","Vitiligo","GO:0046825","regulation of protein export from nucleus","12/2693","32/18862",0.000976896766095918,0.0211566920570737,0.0185207598937964,"IFI27/TPR/RIOK2/TXN/SP100/CTDSPL2/PARK7/DNAJC27/GAS6/RANGAP1/EMD/TP53",12
"3097","Vitiligo","GO:0051784","negative regulation of nuclear division","17/2693","54/18862",0.000984908303016121,0.0212510075054326,0.0186033244917316,"TPR/TTK/ATM/NDC80/BUB1/MAD2L1/KNTC1/CENPF/IK/TOM1L1/CCNB1/CHEK1/TRIP13/ZWINT/CDK5RAP2/KLHL22/MAD1L1",17
"3098","Vitiligo","GO:0043488","regulation of mRNA stability","43/2693","188/18862",0.000994628780895549,0.0212510075054326,0.0186033244917316,"PSMA4/RIDA/PSMA3/PSMC6/FXR1/EXOSC9/EXOSC8/NPM1/RPS27A/PSMD1/PSMD14/PSMA6/FASTKD1/PSMA2/ZC3H14/DHX36/PSMD12/PSMD10/PSMC2/PSME2/FASTKD3/PSMD6/PSMA5/METTL14/EXOSC3/PSMC1/TNPO1/EXOSC1/ROCK2/PSMA1/MAPKAPK2/NUP214/MOV10/PSMD2/MEX3D/UPF1/FASTK/PSME3/AKT1/CIRBP/EXOSC6/EXOSC4/SAMD4B",43
"3099","Vitiligo","GO:0008334","histone mRNA metabolic process","10/2693","24/18862",0.000995421421741382,0.0212510075054326,0.0186033244917316,"SSB/SNRPG/ATM/LSM1/CPSF3/NCBP1/NCBP2/EXOSC10/UPF1/EXOSC4",10
"3100","Vitiligo","GO:0051905","establishment of pigment granule localization","10/2693","24/18862",0.000995421421741382,0.0212510075054326,0.0186033244917316,"MKKS/BBS7/MYO5A/BLOC1S6/BBS4/BLOC1S5/RAB1A/SHROOM2/CDH3/MLPH",10
"3101","Vitiligo","GO:0000027","ribosomal large subunit assembly","11/2693","28/18862",0.00100821876219655,0.0213721001922867,0.0187093301268313,"RPF2/BRIX1/RPL6/RSL24D1/RPL24/RPL5/PPAN/RPL10L/DHX30/BOP1/TRAF7",11
"3102","Vitiligo","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","11/2693","28/18862",0.00100821876219655,0.0213721001922867,0.0187093301268313,"OMA1/NGLY1/ATXN3/UGGT2/UBE2W/RNF126/ZER1/CLPP/STUB1/BAG6/RNF5",11
"3103","Vitiligo","GO:0000723","telomere maintenance","38/2693","161/18862",0.00102834699891275,0.0215701176450266,0.0188826763988801,"HSP90AA1/GNL3/NSMCE2/TPRKB/RAD50/ATM/HNRNPA2B1/RAD51C/RFC4/RPA3/SMG1/NEK2/RIF1/WRN/PRIM1/SP100/PCNA/CCT8/DHX36/EXO1/TERF1/CCT2/NOP10/POLE2/NBN/CCT6A/MAPKAPK5/RFC1/PINX1/EXOSC10/FBXO4/TERF2/SRC/UPF1/ACD/MAPK3/PNKP/TNKS1BP1",38
"3104","Vitiligo","GO:0009408","response to heat","38/2693","161/18862",0.00102834699891275,0.0215701176450266,0.0188826763988801,"CXCL10/HSP90AA1/TPR/SLU7/ATM/HSPH1/RPA3/DNAJA1/HDAC2/NUP107/DHX36/NUP54/HSBP1/NUP35/NUP88/DNAJB6/HIKESHI/SOD1/NUP37/ATXN3/DNAJC7/PDCL3/PDCD6/NUP50/NUP188/TGFB1I1/MAPKAPK2/NUP214/CCAR2/HSF1/AKT1S1/STUB1/AKT1/MAPK3/MLST8/TRPV2/MAPT/IGFBP7",38
"3105","Vitiligo","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","38/2693","161/18862",0.00102834699891275,0.0215701176450266,0.0188826763988801,"UBE2V2/PBK/RPL23/GLMN/UCHL5/RPS7/BBS7/NFE2L2/IL33/PSMD10/SOCS4/RPL5/PTEN/EIF3H/SUMO2/PARK7/COMMD1/MTM1/FBXW8/PDCL3/AURKA/GIPC1/KEAP1/ZER1/CCAR2/CCDC22/N4BP1/TRIB3/GBA/AXIN1/HSPBP1/STUB1/AKT1/BAG6/ARAF/RAD23A/USP5/CEBPA",38
"3106","Vitiligo","GO:0062012","regulation of small molecule metabolic process","86/2693","437/18862",0.00105905685685163,0.0220854110368919,0.0193337689023703,"FABP5/PSMA4/PTPN2/TPR/PIBF1/PTGS2/PSMA3/PSMC6/ANXA1/SDHAF3/PSMD1/PSMD14/PSMA6/COQ3/GPAM/NUP107/FAM3C/PSMA2/RORA/PSMD12/PSMD10/NUP54/NUP35/PPP4R3B/PSMC2/NUP88/HMGB1/NUPR1/TTC39B/PSME2/ARV1/PSMD6/PSMA5/SOD1/NUP37/AKR1C3/PARK7/PSMC1/DKK3/DUSP12/IDI1/TIGAR/PSMA1/NUP50/NUP188/LDLRAP1/WDR5/TYSND1/DDB1/SREBF1/NUP214/SRC/KIT/CLN3/POMC/H6PD/PSMD2/SP1/SCAP/TRIB3/PDPR/BAD/PSME3/RORC/TM7SF2/GIT1/DGKQ/AKT1/BCKDK/FOXK1/SOX9/TP53/PDK2/LSS/NCOR2/WNT4/MIDN/LPCAT3/FAM3A/DHCR7/NR1H2/CD74/GPT/DNAJC30/MVD/APOE",86
"3107","Vitiligo","GO:0043312","neutrophil degranulation","94/2693","485/18862",0.00106287613369813,0.0220854110368919,0.0193337689023703,"CD36/FABP5/HSP90AA1/GGH/CD58/SRP14/ARG1/ITGAV/MGST1/LYZ/LAMTOR3/DSP/PSMD1/PSMD14/DYNLT1/S100A8/PSMA2/CCT8/PSMD12/PGM2/APAF1/COMMD3/SERPINB3/QPCT/CCT2/S100P/PSMC2/AGL/HMGB1/NIT2/PSMD6/PSMA5/ATP6V1D/ATP11B/COPB1/DNAJC13/ARMC8/CTSC/GMFG/ACTR10/ATP8B4/PGRMC1/VAPA/QSOX1/STK11IP/PSMD2/AP1M1/GSN/GM2A/TOLLIP/TMBIM1/DBNL/GHDC/CYB5R3/SLC44A2/TUBB/CTSB/CAPN1/CTSA/TRAPPC1/BRI3/PTGES2/DPP7/PDXK/GAA/DGAT1/SURF4/SYNGR1/SPTAN1/NAPRT/JUP/TOM1/TUBB4B/STXBP2/MLEC/CNN2/GPI/VAT1/ATP6V0A1/CANT1/LCN2/ALDOA/LRG1/MAN2B1/AGPAT2/RHOG/CYBA/ATP6V0C/MVP/GRN/PFKL/PYGB/TIMP2/CTSD",94
